INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,RAYMOND,26-May-2011,340,CE,0,0,0,36.25,12.5,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,360,CE,0,0,0,13.5,4.35,0,0,2000,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,380,CE,0,0,0,3.8,1.15,0,0,2000,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,400,CE,0,0,0,11.9,0.25,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,420,CE,0,0,0,7.7,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,440,CE,0,0,0,4.85,0,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,460,CE,0,0,0,3,0,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,220,PE,0,0,0,0.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,240,PE,0,0,0,0.25,0,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,260,PE,0,0,0,0.85,0,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,280,PE,0,0,0,2.2,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,300,PE,0,0,0,4.95,0.3,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,320,PE,0,0,0,2.9,1.95,0,0,1000,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,340,PE,0,0,0,16.5,7.8,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,360,PE,0,0,0,14,19.65,0,0,1000,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,380,PE,0,0,0,24,36.4,0,0,1000,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,400,PE,0,0,0,51.75,55.45,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,420,PE,0,0,0,67.45,75.25,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,440,PE,0,0,0,84.5,95.2,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,26-May-2011,460,PE,0,0,0,102.5,115.15,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,220,CE,0,0,0,142,126.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,240,CE,0,0,0,123.55,107.3,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,260,CE,0,0,0,106,88.55,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,280,CE,0,0,0,89.7,70.9,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,300,CE,0,0,0,74.8,55,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,320,CE,0,0,0,61.55,41.25,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,340,CE,0,0,0,50.05,29.95,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,360,CE,0,0,0,40.2,21.05,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,380,CE,0,0,0,31.9,14.35,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,400,CE,0,0,0,25.1,9.55,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,420,CE,0,0,0,19.6,6.15,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,440,CE,0,0,0,15.15,3.9,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,460,CE,0,0,0,11.65,2.4,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,220,PE,0,0,0,1,0.15,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,240,PE,0,0,0,2.2,0.55,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,260,PE,0,0,0,4.35,1.6,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,280,PE,0,0,0,7.75,3.75,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,300,PE,0,0,0,12.55,7.65,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,320,PE,0,0,0,19,13.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,340,PE,0,0,0,27.15,22.15,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,360,PE,0,0,0,37,33.05,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,380,PE,0,0,0,48.4,46.15,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,400,PE,0,0,0,61.3,61.1,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,420,PE,0,0,0,75.45,77.5,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,440,PE,0,0,0,90.75,95.05,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,30-Jun-2011,460,PE,0,0,0,106.9,113.35,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,220,CE,0,0,0,144.9,128.9,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,240,CE,0,0,0,127.4,110.4,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,260,CE,0,0,0,110.95,92.9,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,280,CE,0,0,0,95.75,76.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,300,CE,0,0,0,81.9,62.2,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,320,CE,0,0,0,69.5,49.5,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,340,CE,0,0,0,58.55,38.75,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,360,CE,0,0,0,49,29.85,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,380,CE,0,0,0,40.75,22.65,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,400,CE,0,0,0,33.75,16.95,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,420,CE,0,0,0,27.75,12.6,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,440,CE,0,0,0,22.8,9.2,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,460,CE,0,0,0,18.65,6.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,220,PE,0,0,0,2.35,0.8,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,240,PE,0,0,0,4.4,1.95,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,260,PE,0,0,0,7.55,4.05,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,280,PE,0,0,0,11.9,7.55,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,300,PE,0,0,0,17.6,12.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,320,PE,0,0,0,24.75,19.65,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,340,PE,0,0,0,33.35,28.5,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,360,PE,0,0,0,43.35,39.25,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,380,PE,0,0,0,54.65,51.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,400,PE,0,0,0,67.2,65.7,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,420,PE,0,0,0,80.8,80.95,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,440,PE,0,0,0,95.35,97.2,0,0,0,0,20-MAY-2011,
OPTSTK,RAYMOND,28-Jul-2011,460,PE,0,0,0,110.75,114.35,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,50,CE,0,0,0,44,34,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,55,CE,0,0,0,39.5,29,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,60,CE,0,0,0,35.25,24,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,65,CE,0,0,0,31.2,19,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,70,CE,0,0,0,27.45,14,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,75,CE,0,0,0,24.05,9.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,80,CE,4.7,5.6,3.6,4.65,4.65,162,272.89,180000,120000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,85,CE,1.5,1.8,0.9,1.15,1.15,813,1403.25,1152000,426000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,90,CE,0.4,0.5,0.25,0.3,0.3,252,455.46,1034000,58000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,95,CE,0.15,0.2,0.1,0.15,0.15,31,58.99,1292000,-12000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,100,CE,0.1,0.15,0.1,0.1,0.1,62,124.15,1542000,14000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,105,CE,0.1,0.1,0.05,0.05,0.05,9,18.91,704000,-10000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,110,CE,0.05,0.05,0.05,0.05,0.05,64,140.86,670000,-4000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,115,CE,0.05,0.05,0.05,0.05,0.05,11,25.31,102000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,120,CE,0.05,0.05,0.05,0.05,0.05,43,103.24,238000,-34000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,125,CE,0,0,0,0.05,0,0,0,12000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,130,CE,0.05,0.05,0.05,0.05,0.05,7,18.2,38000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,135,CE,0,0,0,3.65,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,140,CE,0,0,0,3.1,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,150,CE,0,0,0,0.1,0,0,0,8000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,160,CE,0,0,0,2.15,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,50,PE,0,0,0,0.05,0,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,55,PE,0,0,0,0.85,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,60,PE,0,0,0,1.45,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,65,PE,0,0,0,0.3,0,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,70,PE,0.2,0.4,0.1,0.1,0.1,36,50.54,82000,8000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,75,PE,0.4,0.75,0.2,0.25,0.25,108,162.95,274000,64000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,80,PE,0.75,1.55,0.5,0.7,0.7,523,847.51,792000,204000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,85,PE,2.3,3.6,1.6,2.15,2.15,340,594.45,822000,86000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,90,PE,6,7.8,5.3,6.35,6.35,133,256.1,376000,-182000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,95,PE,11.45,12.2,11.45,11.85,11.85,16,34.2,150000,-10000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,100,PE,15.5,16.95,15.35,16.5,16.5,15,34.71,486000,-22000,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,105,PE,0,0,0,12.85,20.95,0,0,70000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,110,PE,0,0,0,12.5,25.95,0,0,34000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,115,PE,0,0,0,27,30.95,0,0,4000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,120,PE,0,0,0,19.5,35.95,0,0,8000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,125,PE,0,0,0,18,40.95,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,130,PE,0,0,0,28,45.95,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,135,PE,0,0,0,25,50.95,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,140,PE,0,0,0,47.35,55.9,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,150,PE,0,0,0,67,65.9,0,0,6000,0,20-MAY-2011,
OPTSTK,RCOM,26-May-2011,160,PE,0,0,0,62,75.9,0,0,18000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,50,CE,0,0,0,58.95,34.45,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,60,CE,0,0,0,49.35,24.6,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,65,CE,0,0,0,35.75,19.8,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,70,CE,0,0,0,40.1,15.25,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,75,CE,0,0,0,26.45,11.15,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,80,CE,0,0,0,31.6,7.7,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,85,CE,5,5.5,3.95,4.85,4.85,30,53.79,118000,8000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,90,CE,2.9,3.15,2.4,2.85,2.85,107,198.58,410000,96000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,95,CE,1.55,1.95,1.45,1.95,1.95,9,17.38,72000,10000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,100,CE,1.1,1.15,0.9,0.95,0.95,44,88.89,202000,38000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,105,CE,0,0,0,2.65,0.55,0,0,6000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,110,CE,0.55,0.55,0.4,0.45,0.45,8,17.67,98000,8000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,115,CE,0,0,0,3.75,0.15,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,120,CE,0,0,0,0.55,0.1,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,125,CE,0,0,0,1.95,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,130,CE,0,0,0,6.4,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,140,CE,0,0,0,4.4,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,150,CE,0,0,0,2.95,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,160,CE,0,0,0,2,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,50,PE,0,0,0,0.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,60,PE,0,0,0,0.2,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,65,PE,0,0,0,0.4,0.2,0,0,42000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,70,PE,1,1.05,0.9,1,1,23,32.65,232000,42000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,75,PE,2,2.25,1.75,1.8,1.8,32,49.35,62000,58000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,80,PE,2.75,3.75,2.75,3.2,3.2,25,41.6,106000,4000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,85,PE,4.55,5.8,4.55,5.25,5.25,10,18.01,56000,-6000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,90,PE,7.5,9,7.5,8.05,8.05,12,23.53,64000,18000,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,95,PE,0,0,0,12.9,11.9,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,100,PE,0,0,0,7.75,16.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,105,PE,0,0,0,10.6,20.55,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,110,PE,0,0,0,10,25.25,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,115,PE,0,0,0,20,30.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,120,PE,0,0,0,18.55,34.9,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,125,PE,0,0,0,35,39.85,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,130,PE,0,0,0,25.5,44.75,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,140,PE,0,0,0,33.25,54.65,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,150,PE,0,0,0,65.5,64.55,0,0,4000,0,20-MAY-2011,
OPTSTK,RCOM,30-Jun-2011,160,PE,0,0,0,70,74.45,0,0,4000,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,50,CE,0,0,0,50.75,34.8,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,55,CE,0,0,0,45.9,29.95,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,60,CE,0,0,0,41.1,25.2,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,65,CE,0,0,0,36.4,20.65,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,70,CE,0,0,0,31.85,16.4,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,75,CE,0,0,0,27.5,12.65,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,80,CE,0,0,0,23.45,9.45,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,85,CE,0,0,0,19.75,6.85,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,90,CE,0,0,0,4.25,4.8,0,0,40000,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,95,CE,0,0,0,3,3.3,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,100,CE,0,0,0,10.95,2.2,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,105,CE,0,0,0,8.8,1.45,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,110,CE,0,0,0,7,0.95,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,115,CE,0,0,0,5.5,0.6,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,120,CE,0,0,0,4.3,0.35,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,125,CE,0,0,0,3.35,0.25,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,130,CE,0,0,0,2.6,0.15,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,135,CE,0,0,0,2,0.1,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,140,CE,0,0,0,1.5,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,145,CE,0,0,0,1.15,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,150,CE,0,0,0,0.85,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,50,PE,0,0,0,0.05,0.05,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,55,PE,0,0,0,0.05,0.1,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,60,PE,0,0,0,0.15,0.25,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,65,PE,0,0,0,0.35,0.6,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,70,PE,0,0,0,0.65,1.25,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,75,PE,0,0,0,1.2,2.4,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,80,PE,0,0,0,2.05,4.15,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,85,PE,0,0,0,3.25,6.45,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,90,PE,0,0,0,4.8,9.3,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,95,PE,0,0,0,10,12.7,0,0,2000,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,100,PE,0,0,0,9.1,16.55,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,105,PE,0,0,0,11.85,20.7,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,110,PE,0,0,0,14.95,25.1,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,115,PE,0,0,0,18.35,29.65,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,120,PE,0,0,0,22.05,34.35,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,125,PE,0,0,0,25.95,39.1,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,130,PE,0,0,0,30.1,43.95,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,135,PE,0,0,0,34.35,48.8,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,140,PE,0,0,0,38.8,53.7,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,145,PE,0,0,0,43.3,58.6,0,0,0,0,20-MAY-2011,
OPTSTK,RCOM,28-Jul-2011,150,PE,0,0,0,47.9,63.5,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,160,CE,0,0,0,65.55,50.65,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,170,CE,0,0,0,57.45,40.65,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,180,CE,0,0,0,49.95,30.7,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,190,CE,0,0,0,43.1,20.75,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,200,CE,0,0,0,36.85,11.45,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,210,CE,5.75,5.75,4,4.5,4.5,9,19.32,4000,3000,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,220,CE,1.25,1.5,0.9,1.2,1.2,17,37.59,46000,4000,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,230,CE,0.5,0.6,0.35,0.4,0.4,5,11.52,84000,-3000,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,240,CE,0.25,0.3,0.15,0.3,0.3,7,16.81,103000,1000,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,250,CE,0.15,0.15,0.1,0.1,0.1,2,5,85000,-1000,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,260,CE,0,0,0,0.2,0,0,0,11000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,270,CE,0,0,0,10.35,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,280,CE,0,0,0,0.45,0,0,0,5000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,290,CE,0,0,0,6.9,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,300,CE,0,0,0,5.6,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,310,CE,0,0,0,4.5,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,320,CE,0,0,0,0.5,0,0,0,1000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,340,CE,0,0,0,6.05,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,360,CE,0,0,0,2.5,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,160,PE,0,0,0,3,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,170,PE,0,0,0,4.65,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,180,PE,0,0,0,6.95,0,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,190,PE,0,0,0,9.8,0.1,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,200,PE,0,0,0,13.35,0.8,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,210,PE,0,0,0,2,3.8,0,0,1000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,220,PE,10,10,10,10,10,1,2.3,5000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,230,PE,19.8,19.8,19.8,19.8,19.8,1,2.49,6000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,240,PE,0,0,0,26.95,29.3,0,0,17000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,250,PE,0,0,0,11.25,39.25,0,0,2000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,260,PE,0,0,0,22,49.25,0,0,4000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,270,PE,0,0,0,55.15,59.25,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,280,PE,0,0,0,45,69.2,0,0,8000,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,290,PE,0,0,0,71.2,79.2,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,300,PE,0,0,0,79.65,89.2,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,310,PE,0,0,0,88.35,99.2,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,320,PE,0,0,0,97.25,109.15,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,340,PE,0,0,0,102.65,129.15,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,26-May-2011,360,PE,0,0,0,97.5,149.1,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,30-Jun-2011,160,CE,0,0,0,98.6,52.25,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,30-Jun-2011,170,CE,0,0,0,79.85,42.65,0,0,0,0,20-MAY-2011,
OPTSTK,RECLTD,30-Jun-2011,180,CE,0,0,0,80.75,33.5,0,0,0,0,20-MAY-2011,
