INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTIONTYPE,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTIDX,CNXIT,28-Apr-2005,2790,PE,0,0,0,151.05,24.1,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2800,PE,0,0,0,155.85,26.35,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2810,PE,0,0,0,160.7,28.75,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2820,PE,0,0,0,165.7,31.4,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2830,PE,0,0,0,170.75,33.95,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2840,PE,0,0,0,175.9,36.85,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2850,PE,0,0,0,159.2,39.9,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2860,PE,0,0,0,164.1,43.1,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2870,PE,0,0,0,169.15,46.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2880,PE,0,0,0,174.3,50.05,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2890,PE,0,0,0,160.2,53.8,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2900,PE,0,0,0,153.9,57.75,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2910,PE,0,0,0,120,61.85,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2920,PE,0,0,0,124.55,66.15,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2930,PE,0,0,0,129.2,70.65,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2940,PE,0,0,0,133.95,75.35,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2950,PE,0,0,0,138.8,80.2,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2960,PE,0,0,0,143.75,85.25,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2970,PE,0,0,0,148.8,90.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2980,PE,0,0,0,112.5,95.9,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,2990,PE,0,0,0,117.65,101.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,28-Apr-2005,3000,PE,0,0,0,111.4,107.3,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2780,CE,0,0,0,122.85,237,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2790,CE,0,0,0,131.9,229.8,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2800,CE,0,0,0,126.35,222.65,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2810,CE,0,0,0,120.95,215.75,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2820,CE,0,0,0,177.15,208.95,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2830,CE,0,0,0,171.65,202.3,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2840,CE,0,0,0,166.25,195.75,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2850,CE,0,0,0,160.95,189.35,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2860,CE,0,0,0,155.8,183.05,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2870,CE,0,0,0,150.7,176.9,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2880,CE,0,0,0,145.75,170.85,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2890,CE,0,0,0,178.45,164.95,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2900,CE,0,0,0,173,159.15,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2910,CE,0,0,0,167.7,153.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2920,CE,0,0,0,162.5,148,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2930,CE,0,0,0,157.4,142.6,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2940,CE,0,0,0,152.45,137.35,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2950,CE,0,0,0,147.55,132.25,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2960,CE,0,0,0,158.75,127.25,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2970,CE,0,0,0,153.85,122.35,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2980,CE,0,0,0,150.35,117.65,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2990,CE,0,0,0,145.5,113.05,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,3000,CE,0,0,0,144.4,108.55,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2780,PE,0,0,0,71,45.15,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2790,PE,0,0,0,75.95,47.9,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2800,PE,0,0,0,80.3,50.65,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2810,PE,0,0,0,84.8,53.65,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2820,PE,0,0,0,100.45,56.75,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2830,PE,0,0,0,104.8,60,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2840,PE,0,0,0,109.25,63.35,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2850,PE,0,0,0,113.8,66.85,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2860,PE,0,0,0,118.5,70.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2870,PE,0,0,0,123.25,74.2,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2880,PE,0,0,0,128.15,78.1,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2890,PE,0,0,0,107.7,82.1,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2900,PE,0,0,0,112.1,86.25,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2910,PE,0,0,0,116.65,90.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2920,PE,0,0,0,121.3,94.9,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2930,PE,0,0,0,126.1,99.4,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2940,PE,0,0,0,130.95,104.05,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2950,PE,0,0,0,135.9,108.85,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2960,PE,0,0,0,135.85,113.75,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2970,PE,0,0,0,140.85,118.8,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2980,PE,0,0,0,133.05,123.95,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,2990,PE,0,0,0,138.1,129.3,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,26-May-2005,3000,PE,0,0,0,131.55,134.7,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2890,CE,0,0,0,196.55,206.65,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2900,CE,0,0,0,191.15,201,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2910,CE,0,0,0,185.9,195.45,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2920,CE,0,0,0,180.7,190,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2930,CE,0,0,0,175.6,184.7,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2940,CE,0,0,0,170.6,179.45,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2950,CE,0,0,0,165.75,174.3,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2960,CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2970,CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2980,CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2890,PE,0,0,0,119.7,107.05,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2900,PE,0,0,0,124.15,111.3,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2910,PE,0,0,0,128.75,115.6,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2920,PE,0,0,0,133.4,120,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2930,PE,0,0,0,138.15,124.5,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2940,PE,0,0,0,143.05,129.15,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2950,PE,0,0,0,148,133.85,0,0,0,0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2960,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2970,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,CNXIT,30-Jun-2005,2980,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1930,CE,115,155,107,144.6,144.6,47,96.97,108800,400,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1940,CE,101,125,101,125,125,80,163.89,0,-4000,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1950,CE,90,125,87,119.5,119.5,1530,3137.6,177800,-24800,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1960,CE,98,99,98,99,99,11,22.64,200,200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1970,CE,94,94,94,94,94,1,2.06,100,100,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1980,CE,83.5,83.5,83.5,83.5,83.5,2,4.12,1600,-200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1990,CE,68,69,65,65,65,20,41.14,3800,-200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2000,CE,57.05,83.75,55,80.15,80.15,4286,8854.54,627800,50600,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2010,CE,50.15,65,50.05,65,65,15,30.94,13300,900,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2020,CE,49,67,45,65.35,65.35,183,379.26,31900,6700,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2030,CE,26,62.35,26,59.7,59.7,249,517.13,19200,4200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2040,CE,40,55.25,36,54.45,54.45,179,372.67,18700,4300,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2050,CE,38,51.45,31.1,47.9,47.9,7367,15401.27,869100,90700,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2060,CE,33,45,33,43.3,43.3,234,491.78,24500,16100,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2070,CE,28.9,40,28,36.5,36.5,109,229.34,13300,8900,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2080,CE,22,36,22,34.2,34.2,95,200.56,16700,5500,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2090,CE,30,32.95,30,32.4,32.4,66,140.07,6000,5200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2100,CE,21,28.35,17,26.85,26.85,3742,7947.95,691300,213300,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2110,CE,19,19,19,19,19,3,6.38,800,200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2120,CE,23,23,15,19.3,19.3,45,96.26,5300,4100,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2130,CE,17.8,17.8,17.8,17.8,17.8,1,2.14,5000,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2140,CE,0,0,0,11,25.65,0,0,600,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2150,CE,9.5,15,7,13.55,13.55,579,1251.37,272100,32900,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2160,CE,9.9,10,9.9,9.95,9.95,2,4.33,5900,-100,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2170,CE,8.95,9,8.95,9,9,21,45.75,2300,2100,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2180,CE,0,0,0,6.5,15.7,0,0,18000,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2190,CE,0,0,0,10,13.8,0,0,1000,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2200,CE,3.75,4,2.55,3.9,3.9,576,1269.13,195700,43500,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1930,PE,14.3,15,7.2,7.35,7.35,400,776.48,60300,23700,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1940,PE,0,0,0,24,8.3,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1950,PE,21,23.45,10.5,11.45,11.45,1943,3819.9,479600,148000,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1960,PE,14.15,14.15,14.15,14.15,14.15,1,1.97,800,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1970,PE,22.1,22.1,14,14.75,14.75,26,51.72,2500,2300,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1980,PE,24,26,16,17.35,17.35,30,60.01,7600,1800,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,1990,PE,21,21,21,21,21,2,4.02,2600,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2000,PE,35,40,19.55,21.05,21.05,5181,10515.94,727000,198200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2010,PE,36.6,36.6,23.15,23.15,23.15,33,67.19,2500,2300,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2020,PE,50,50,25,25.55,25.55,139,285.89,17000,8800,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2030,PE,41,53,29,30.3,30.3,280,580.16,24200,12800,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2040,PE,55,55,33,34.65,34.65,166,345.4,12500,10300,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2050,PE,66,66,36,37.95,37.95,3350,7022.36,482200,91200,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2060,PE,41,49.95,41,43.6,43.6,14,29.44,1400,1400,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2070,PE,0,0,0,93.25,47.35,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2080,PE,0,0,0,49,52.4,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2090,PE,0,0,0,103.45,57.8,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2100,PE,100,100,63.5,65.55,65.55,1413,3082.75,286000,-15600,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2110,PE,0,0,0,102.75,69.45,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2120,PE,0,0,0,80.5,75.7,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2130,PE,0,0,0,50,82.3,0,0,400,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2140,PE,0,0,0,55,89.1,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2150,PE,127.5,127.5,67,77.7,77.7,166,371.65,233300,1300,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2160,PE,0,0,0,72.7,103.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2170,PE,0,0,0,30.05,111.2,0,0,1000,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2180,PE,0,0,0,113,119,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2190,PE,0,0,0,69.25,127.05,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,28-Apr-2005,2200,PE,177,184,81,102.95,102.95,1153,2724.19,292900,20100,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1950,CE,0,0,0,94.25,157.45,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1960,CE,0,0,0,88.3,149.95,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1970,CE,0,0,0,82.6,142.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1980,CE,0,0,0,77.15,135.4,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1990,CE,0,0,0,87.7,128.45,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2000,CE,0,0,0,90.4,121.7,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2010,CE,0,0,0,84.55,115.15,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2020,CE,0,0,0,60,108.85,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2030,CE,0,0,0,104.6,102.7,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2040,CE,0,0,0,98.8,96.8,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2050,CE,0,0,0,93.2,91.1,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2060,CE,0,0,0,87.8,85.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2070,CE,0,0,0,82.6,80.4,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2080,CE,0,0,0,77.6,75.35,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2090,CE,0,0,0,72.85,70.5,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2100,CE,0,0,0,97.65,65.9,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2110,CE,0,0,0,92.35,61.5,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2120,CE,0,0,0,20,57.35,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2130,CE,0,0,0,82.35,53.35,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2140,CE,0,0,0,90.65,49.6,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2150,CE,0,0,0,85.65,46.05,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2160,CE,0,0,0,80.85,42.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2170,CE,0,0,0,85,39.5,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2180,CE,0,0,0,50,36.5,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2190,CE,0,0,0,76.5,33.65,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2200,CE,0,0,0,74.95,31.05,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1950,PE,0,0,0,41.85,21.95,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1960,PE,0,0,0,45.8,24.3,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1970,PE,0,0,0,50.05,26.95,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1980,PE,0,0,0,54.5,29.6,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,1990,PE,0,0,0,41.35,32.55,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2000,PE,0,0,0,70,35.75,0,0,200,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2010,PE,0,0,0,47.1,39.1,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2020,PE,0,0,0,51.4,42.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2030,PE,40,40,40,40,40,220,455.4,800,-22000,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2040,PE,0,0,0,53.1,50.45,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2050,PE,62,62,61,61,61,2,4.22,59400,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2060,PE,0,0,0,61.8,59.1,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2070,PE,0,0,0,66.45,63.75,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2080,PE,0,0,0,71.35,68.6,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2090,PE,0,0,0,76.4,73.7,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2100,PE,0,0,0,64.1,79,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2110,PE,0,0,0,68.65,84.55,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2120,PE,0,0,0,73.4,90.25,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2130,PE,0,0,0,78.35,96.2,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2140,PE,0,0,0,72.55,102.35,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2150,PE,0,0,0,77.4,108.7,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2160,PE,0,0,0,82.5,115.2,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2170,PE,0,0,0,77.3,121.95,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2180,PE,0,0,0,82.35,128.85,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2190,PE,0,0,0,79.2,135.95,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,26-May-2005,2200,PE,0,0,0,77.75,143.2,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2010,CE,0,0,0,118.6,140.75,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2020,CE,0,0,0,113,134.6,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2030,CE,0,0,0,107.55,128.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2040,CE,0,0,0,102.3,122.85,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2050,CE,0,0,0,97.2,117.25,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2060,CE,0,0,0,92.25,111.8,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2070,CE,0,0,0,87.5,106.5,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2080,CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2090,CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2100,CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2010,PE,0,0,0,62.55,53,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2020,PE,0,0,0,66.8,56.75,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2030,PE,0,0,0,71.2,60.65,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2040,PE,0,0,0,75.8,64.7,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2050,PE,0,0,0,80.55,68.95,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2060,PE,0,0,0,85.45,73.35,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2070,PE,0,0,0,90.6,77.9,0,0,0,0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2080,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2090,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTIDX,NIFTY,30-Jun-2005,2100,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,320,CA,0,0,0,49.7,45.35,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,330,CA,0,0,0,28.5,35.5,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,340,CA,0,0,0,38.3,26.1,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,350,CA,0,0,0,12,17.6,0,0,6000,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,360,CA,8.05,11,8.05,10.65,10.65,110,305.03,104250,33750,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,370,CA,5,6,4.2,5.4,5.4,89,250.53,106500,40500,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,380,CA,2.75,3.25,2.75,3.15,3.15,11,31.59,36000,6000,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,390,CA,0,0,0,20.15,1.05,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,400,CA,1.5,1.5,1.5,1.5,1.5,1,3.01,750,750,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,410,CA,0,0,0,19.95,0.1,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,320,PA,0,0,0,16.4,0.05,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,330,PA,0,0,0,20.3,0.2,0,0,0,0,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,340,PA,2.1,2.1,2.1,2.1,2.1,1,2.56,2250,750,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,350,PA,5.2,5.2,4,4.15,4.15,16,42.55,39000,3000,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,360,PA,9.5,11.95,7.25,7.65,7.65,30,83.13,67500,6000,1-APR-2005,
OPTSTK,ACC,28-Apr-2005,370,PA,0,0,0,15,10.15,0,0,9000,0,1-APR-2005,
